Country,Year,CO2_total,CO2_coal,CO2_oil,CO2_gas,CO2_cement,GDP,Population,Primary_energy,Energy_intensity,Urban_population_pct,Trade_share_GDP,GDP_growth_annual,GDP_lag1,GDP_lag2,Energy_intensity_lag1,Energy_intensity_lag2
Finland,2023,41.84316044658489,15.138160446584894,22.214,3.887,0.604,235056867348.7208,5695322.587580754,292.3846795974952,1.5826666666666669,97.51163949234169,54.29001776935775,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2024,41.5403972376532,14.835397237653195,22.214,3.887,0.604,239758004695.6952,5729494.523106239,286.5369860055453,1.5826666666666669,99.7154025448686,51.53208486667438,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2025,40.87451331936516,14.538689292900132,21.88079,3.887,0.5680340264650282,244553164789.60916,5763871.490244877,280.8062462854344,1.510515449961079,101.96897064238264,48.914254955447326,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2026,40.22170335111841,14.24791550704213,21.55257815,3.887,0.5342096940762788,249444228085.4013,5798454.719186346,275.1901213597257,1.4416534906725698,104.27346937890049,46.4294108037106,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2027,39.5816461506493,13.962957196901288,21.22928947775,3.887,0.5023994759980126,254433112647.1093,5833245.447501464,269.6863189325312,1.3759308368689365,106.63004978686362,44.07079673488211,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2028,38.95403162769448,13.683698052963262,20.910850135583747,3.887,0.4724834391474692,259521774900.05157,5868244.920186473,264.2925925538806,1.3132043726843337,109.03988891204672,41.8320002607501,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2029,38.33856026746886,13.410024091903995,20.59718738354999,3.887,0.4443487920148695,264712210398.05255,5903454.389707592,259.006740702803,1.2533375066740515,111.50419040145898,39.706934647504,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2030,38.21365006292439,13.141823610065916,20.28822957279674,4.365707420652659,0.4178894594090691,270006454606.01364,5938875.116045838,253.8266058887469,1.1961998743766966,114.02418510453197,37.6898223674108,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2031,38.15926948799002,12.878987137864598,19.98390612920479,4.903370538395084,0.3930056825255422,275406583698.1339,5974508.366742114,248.750073770972,1.1416670544360796,116.60113168789437,35.77517939114633,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2032,38.18240867699886,12.621407395107306,19.68414753726672,5.507250101795997,0.3696036428288417,280914715372.0966,6010355.416942567,243.7750722955525,1.0896202976646512,119.23631726404078,33.9578002780761,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2033,38.290960744010086,12.36897924720516,19.38888532420772,6.185501064265732,0.3475951083314721,286533009679.5386,6046417.549444222,238.89957084964144,1.0399462684584952,121.93105803420808,32.232744023949834,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2034,38.49383151830011,12.121599662261056,19.0980520443446,6.947282710758896,0.3268971009355526,292263669873.12933,6082696.054740887,234.12157943264864,0.9925367980007976,124.6866999457812,30.595320627533184,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2035,38.80106286352094,11.879167669015835,18.811581263679432,7.802882347242612,0.3074315835830575,298108943270.5919,6119192.231069333,229.43914784399564,0.9472886487163668,127.50461936455584,29.0410783396545,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2036,39.22397124966132,11.641584315635518,18.52940754472424,8.763854223266454,0.289125166035106,304071122136.0038,6155907.384455749,224.8503648871157,0.9041032894642956,130.3862237621948,27.56579156000005,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2037,39.77530345272934,11.408752629322809,18.25146643155337,9.843175563682149,0.2719088281710118,310152544578.7239,6192842.828762484,220.3533575893734,0.862886680979224,133.3329524192204,26.16544934875205,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2038,40.469411488187966,11.18057757673635,17.977694435080075,11.055421816607684,0.2557176597638532,316355595470.29834,6229999.885735059,215.94629043758596,0.8235490710939899,136.34627714389475,24.83624452183545,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2039,41.32244914373887,10.956966025201623,17.708029018553873,12.41696348423192,0.2404906157514498,322682707379.7043,6267379.88504947,211.6273646288342,0.7860047992977465,139.42770300734676,23.57456330012621,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2040,42.35259276856938,10.737826704697593,17.442408583275565,13.94618719451618,0.2261702860800497,329136361527.2984,6304984.164359767,207.39481733625752,0.7501721102039615,142.5787690953128,22.3769754844798,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2041,43.58028930358818,10.523070170603638,17.18077245452643,15.663743999205138,0.2127026792529767,335719088757.8444,6342814.069345926,203.2469209895324,0.7159729755221076,145.80104927686685,21.24022512986823,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2042,45.02853490489888,10.312608767191566,16.923060867708532,17.592828251230625,0.2000370187681587,342433470533.0013,6380870.953762001,199.1819825697417,0.6833329241453763,149.09615299052402,20.161221693270925,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2043,46.72318792576214,10.106356591847735,16.669214954692904,19.75949082754445,0.188125551677049,349282139943.6613,6419156.179484573,195.19834291834687,0.6521808799844183,152.46572604810984,19.137031631252764,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2044,48.69332048615283,9.90422946001078,16.41917673037251,22.192990927226383,0.1769233685431604,356267782742.53455,6457671.116561481,191.29437605997992,0.6224490071939823,155.91145145679712,18.164870424385125,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2045,50.97161337999319,9.706144870810563,16.172889079416922,24.926191195644293,0.1663882341214032,363393138397.38525,6496417.14326085,187.46848853878032,0.5940725624554203,159.43505025972073,17.24209500682636,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2046,53.59479965527016,9.512021973394354,15.930295743225669,27.99600151053029,0.1564804281198452,370661001165.33295,6535395.646120415,183.7191187680047,0.5669897539933954,163.0382823955904,16.36619658047958,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2047,56.60416285942776,9.321781533926467,15.691341307077284,31.44387742298049,0.1471625954435217,378074221188.6396,6574608.019997138,180.0447363926446,0.5411416070197904,166.72294757773076,15.53479379419122,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
