GDP,Population,Primary_energy,Energy_intensity,Urban_population_pct,Trade_share_GDP,GDP_growth_annual,GDP_lag1,GDP_lag2,Energy_intensity_lag1,Energy_intensity_lag2,CO2_coal,CO2_oil,CO2_gas,CO2_cement,Year,CO2_total
4584174318409.382,88411851.4431172,4025.518580160209,0.8794801068648819,77.42936812918678,86.1830686167775,5.076520995599276,3637265039360.0,3566759400789.3335,1.0386666666666666,1.062,202.68822168681152,260.15550981661085,177.95170736015555,16.82156039722303,2030,657.616999260801
4658896359799.455,88871593.07062142,4040.412998906802,0.8686625015504439,77.44485400281262,86.24339676480925,5.444061115680664,3637265039360.0,3566759400789.3335,1.0386666666666666,1.062,196.04004801548407,259.0108255734178,178.41438179929196,17.11761986021416,2031,650.582875248408
4734836370464.187,89333725.35458866,4055.3625270027574,0.8579779527813735,77.46034297361318,86.3037671425446,5.838211140455944,3637265039360.0,3566759400789.3335,1.0386666666666666,1.062,189.60993444057618,257.87117794089477,178.8782591919701,17.41888996975393,2032,643.778261543195
4812014203302.753,89798260.72643253,4070.3673683526677,0.8474248239621626,77.4758350422079,86.36417977954437,6.260897627024955,3637265039360.0,3566759400789.3335,1.0386666666666666,1.062,183.39072859092528,256.73654475795485,179.34334266586922,17.7254624332216,2033,637.196078447971
4890450034816.588,90265211.68220998,4085.4277276155726,0.837001498627428,77.49133020921634,86.42463470539005,6.7141866152215615,3637265039360.0,3566759400789.3335,1.0386666666666666,1.062,177.37551269314292,255.60690396101987,179.80963535680047,18.0374305720463,2034,630.8294825830096
4970164370384.099,90734590.78295748,4100.5438102077505,0.8267063801943106,77.50682847525819,86.48513194968382,7.200293726163602,3637265039360.0,3566759400789.3335,1.0386666666666666,1.062,171.55759587680782,254.48223358359138,180.27714040872814,18.354889350114316,2035,624.6718592192417
5051178049621.359,91206410.65502886,4115.715822305519,0.8165378917179207,77.52232984095323,86.5456715420486,7.721594991937847,3637265039360.0,3566759400789.3335,1.0386666666666666,1.062,165.9305067320485,253.3625117558236,180.74586097379083,18.67793540267633,2036,618.7168148643393
5133512251830.1875,91680683.99043502,4130.94397084805,0.8064944756497903,77.53783430692143,86.60625351212802,8.280638469354148,3637265039360.0,3566759400789.3335,1.0386666666666666,1.062,160.48798611123732,252.24771670409797,181.21580021232268,19.006667065763434,2037,612.9581700934214
5217188501535.02,92157423.54718529,4146.228463540188,0.7965745935992978,77.55334187378281,86.6668778895865,8.880156694535389,3637265039360.0,3566759400789.3335,1.0386666666666666,1.062,155.22398016678872,251.13782675059994,181.6869612928747,19.34118440612087,2038,607.3899526163842
5302228674110.04,92636642.14963067,4161.5695088552875,0.7867767260980265,77.56885254215757,86.7275447041092,9.523080039219751,3637265039360.0,3566759400789.3335,1.0386666666666666,1.062,150.13263361731805,250.03282031289731,182.15934739223619,19.681589251668598,2039,602.0063905741201
5388655001498.033,93118352.68880875,4176.967316038053,0.7770993723670208,77.584366312666,86.78825398540208,10.212551034059262,3637265039360.0,3566759400789.3335,1.0386666666666666,1.062,145.20828323467,248.9326759035206,182.63296169545598,20.027985222497968,2040,596.8019060561445
5476490078022.451,93602568.12279058,4192.422095107394,0.7675410500869064,77.59988318592853,86.84900576319185,10.951939728925153,3637265039360.0,3566759400789.3335,1.0386666666666666,1.062,140.44545154457282,247.83737212954512,183.10780739586414,20.380477762413932,2041,591.7711088323961
5565756866294.217,94089301.4770291,4207.934056859292,0.7581002951708375,77.61540316256571,86.90980006722609,11.744860165299334,3637265039360.0,3566759400789.3335,1.0386666666666666,1.062,135.8388407339108,246.74688769217514,183.58388769509338,20.739174171032417,2042,586.9087902922118
5656478703214.8125,94578565.84470966,4223.503412869671,0.7487756615402362,77.63092624319822,86.97063692727313,12.595188041267006,3637265039360.0,3566759400789.3335,1.0386666666666666,1.062,131.38332675783855,245.66120138632957,184.06120580310062,21.10418363644259,2043,582.2099175837113
5748679306077.214,95070374.38710216,4239.130375497289,0.7395657209032913,77.64645242844685,87.03151637312222,13.507079655454737,3637265039360.0,3566759400789.3335,1.0386666666666666,1.062,127.07395364018143,244.5802921002297,184.53976493818868,21.47561726844398,2044,577.6696279470439
5842382778766.272,95564740.3339151,4254.815157886629,0.7304690625361808,77.66198171893254,87.0924384345834,14.48499222250966,3637265039360.0,3566759400789.3335,1.0386666666666666,1.062,122.90592796078347,243.50413881498872,185.01956832702797,21.853588132368596,2045,573.2832232351687
5937613618060.162,96061676.98365147,4270.55797397081,0.7214842930669858,77.67751411527632,87.1534031414876,15.53370565941936,3637265039360.0,3566759400789.3335,1.0386666666666666,1.062,118.87461352366977,242.43272060420279,185.50061920467823,22.238211283498284,2046,569.046164616049
6034396720034.543,96561197.70396647,4286.359038474502,0.7126100362622619,77.69304961809938,87.21441052368664,16.658345949161323,3637265039360.0,3566759400789.3335,1.0386666666666666,1.062,114.97552620009338,241.3660166335443,185.9829208146104,22.629603802087857,2047,564.954067450336
6132757386571.105,97063315.9320271,4302.2185669168575,0.7038449328162362,77.708588228023,87.2754606110532,17.864410195880602,3637265039360.0,3566759400789.3335,1.0386666666666666,1.062,111.20432894073032,240.3040061603567,186.46647640872837,23.027884829004606,2048,561.00269633882
6232721331972.215,97568045.17487365,4318.13677561445,0.6951876401425965,77.72412994566861,87.33655343348093,19.157793494062357,3637265039360.0,3566759400789.3335,1.0386666666666666,1.062,107.55682695147436,239.24666853325112,186.95128924739106,23.43317560199509,2049,557.1879603341117
6334314689683.362,98075399.009783,4334.113881684224,0.6866368321688425,77.73967477165775,87.39768902088436,20.54481774303247,3637265039360.0,3566759400789.3335,1.0386666666666666,1.062,104.028963027466,238.19398319170483,187.43736259943427,23.845599492590203,2050,553.5059083111952
