GDP,Population,Primary_energy,Energy_intensity,Urban_population_pct,Trade_share_GDP,GDP_growth_annual,GDP_lag1,GDP_lag2,Energy_intensity_lag1,Energy_intensity_lag2,CO2_coal,CO2_oil,CO2_gas,CO2_cement,Year,CO2_total
17599699993231.36,331145212.81666666,25250.78486,1.4936666666666667,83.71378553333334,25.725869057578826,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564,1282.5416799999998,2315.177,1460.656,40.324,2018,5098.6986799999995
17951693993095.99,333132084.09356666,24745.7691628,1.4936666666666667,85.60571708638666,24.418994909453822,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564,1256.8908463999999,2315.177,1460.656,40.324,2019,5073.0478464
18310727872957.91,335130876.5981281,24250.853779544,1.4936666666666667,87.54040629253899,23.178509968053568,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564,1231.7530294719998,2315.177,1460.656,40.324,2020,5047.910029471999
18676942430417.07,337141661.85771686,23765.83670395312,1.4936666666666667,89.51881947475037,22.00104166167645,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564,1207.1179688825598,2315.177,1460.656,40.324,2021,5023.27496888256
19050481279025.41,339164511.82886314,23290.519969874054,1.4936666666666667,91.54194479487973,20.883388745263286,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564,1182.9756095049086,2315.177,1460.656,40.324,2022,4999.132609504908
19431490904605.918,341199498.8998363,22824.709570476574,1.4936666666666667,93.610792747244,19.82251259700391,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564,1159.3160973148103,2315.177,1460.656,40.324,2023,4975.47309731481
19820120722698.035,343246695.8932353,22368.21537906704,1.4936666666666667,95.72639666333171,18.815528957076115,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564,1136.1297753685142,2315.177,1460.656,40.324,2024,4952.286775368514
20216523137151.996,345306176.06859475,21920.8510714857,1.431386141978455,97.889813227923,17.859700086056648,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564,1113.407179861144,2280.449345,1460.656,39.10182243446057,2025,4893.614347295605
20620853599895.035,347378013.1250063,21482.434050055985,1.3717024910385844,100.10212300687405,16.952427321684972,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564,1091.139036263921,2246.242604825,1460.656,37.91668777145333,2026,4835.9543288603745
21033270671892.938,349462281.20375633,21052.785369054865,1.314507433557212,102.3644309868294,16.091244013743378,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564,1069.3162555386427,2212.548965752625,1460.656,36.76747327998837,2027,4779.288694571256
21453936085330.797,351559054.8909789,20631.72966167377,1.2596972041429089,104.67786712713175,15.273808817845214,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564,1047.9299304278697,2179.3607312663357,1460.656,35.65309025785833,2028,4723.599751952063
21883014807037.414,353668409.22032475,20219.095068440292,1.2071723640476444,107.04358692420492,14.497899329898678,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564,1026.9713318193124,2146.670320297341,1460.656,34.572483000262196,2029,4668.870135116915
