GDP,Population,Primary_energy,Energy_intensity,Urban_population_pct,Trade_share_GDP,GDP_growth_annual,GDP_lag1,GDP_lag2,Energy_intensity_lag1,Energy_intensity_lag2,CO2_coal,CO2_oil,CO2_gas,CO2_cement,Year,CO2_total
22571622079324.53,1619140290.8865077,16262.897852555929,0.7249427532799266,39.688707745219304,13.457895918282178,25.052426186362897,7441391200938.667,6897059321173.333,1.0719999999999998,1.1016666666666668,3224.949811880962,1563.848971795994,155.63911983747107,186.94613429798818,2032,5131.384037812416
24187750220204.17,1639379544.522589,17012.617443558756,0.7079065985778484,40.16497223816194,12.495656360125002,27.084177950076928,7441391200938.667,6897059321173.333,1.0719999999999998,1.1016666666666668,3386.19730247501,1661.1203778417048,158.4561879065293,192.44235064634904,2033,5398.216218869594
25919593135970.793,1659871788.8291214,17796.899107706817,0.691270793511269,40.64695190501988,11.602216930376064,29.280704781828167,7441391200938.667,6897059321173.333,1.0719999999999998,1.1016666666666668,3555.5071675987606,1764.4420653434588,161.32424490763748,198.10015575535172,2034,5679.373633605209
27775436004506.305,1680620186.1894853,18617.336156572102,0.6750259298637542,41.13471532788012,10.772658419854176,31.65536993963443,7441391200938.667,6897059321173.333,1.0719999999999998,1.1016666666666668,3733.2825259786987,1874.190361807822,164.2442137404657,203.9243003345591,2035,5975.641401861546
29764157222428.96,1701627938.5168538,19475.595353390076,0.659162820511956,41.62833191181468,10.002413342834602,34.22262044173878,7441391200938.667,6897059321173.333,1.0719999999999998,1.1016666666666668,3919.946652277634,1990.7650023122685,167.21703400916815,209.91967476439515,2036,6287.848363363466
31895270879554.88,1722898287.7483144,20373.420299181358,0.643672494229925,42.12787189475646,9.287240788821927,36.998074959563795,7441391200938.667,6897059321173.333,1.0719999999999998,1.1016666666666668,4115.943984891515,2114.5905854560915,170.2436623247341,216.0913132024684,2037,6616.869545874809
34178972274531.01,1744434516.3451684,21312.63497497362,0.6285461906155217,42.63340635749354,8.623203072421159,39.99861883878442,7441391200938.667,6897059321173.333,1.0719999999999998,1.1016666666666668,4321.741184136092,2246.1181198714603,173.32507261281177,222.44439781062098,2038,6963.628774430985
36626186689387.44,1766239947.7994828,22295.1474473199,0.613775355136057,43.14500723378347,8.006644052743047,43.242506826609834,7441391200938.667,6897059321173.333,1.0719999999999998,1.1016666666666668,4537.828243342897,2385.8266669274653,176.46225642710365,228.98426310625325,2039,7329.101429803719
39248621656347.58,1788317947.1469762,23322.95374464135,0.5993516342903596,43.66274732058887,7.434169002971919,46.74947413024789,7441391200938.667,6897059321173.333,1.0719999999999998,1.1016666666666668,4764.719655510042,2534.2250856103537,179.65622326843422,235.71640044157712,2040,7714.317364830407
42058822966942.07,1810671921.4863133,24398.141912269315,0.5852668708845362,44.18670028843594,6.902625919259427,50.54085648221099,7441391200938.667,6897059321173.333,1.0719999999999998,1.1016666666666668,5002.955638285544,2691.853885935318,182.9080009095929,242.6464626145595,2041,8120.363987745015
45070234691375.125,1833305320.504892,25522.89625442493,0.5715130994187496,44.71694069189717,6.409088166032378,54.6397199429183,7441391200938.667,6897059321173.333,1.0719999999999998,1.1016666666666668,5253.103420199822,2859.287197640495,186.2186357260565,249.7802686154276,2042,8548.389522181802
48297263495277.586,1856221637.0112033,26699.50177175392,0.558082541582409,45.253543980199936,5.950838362161063,59.07100123028897,7441391200938.667,6897059321173.333,1.0719999999999998,1.1016666666666668,5515.758591209813,3037.1348613337336,189.58919303269812,257.12380851272115,2043,8999.606454088966
51755347561539.47,1879424407.4738433,27930.348803431774,0.5449676018552224,45.79658650796234,5.525353419266547,63.8616594300654,7441391200938.667,6897059321173.333,1.0719999999999998,1.1016666666666668,5791.546520770304,3226.044649708692,193.02075742658997,264.68324848299517,2044,9475.295176388581
55461030446945.7,1902917212.5672662,29217.93788326998,0.5321608632116247,46.34614554605789,5.130290649788988,69.0408400098437,7441391200938.667,6897059321173.333,1.0719999999999998,1.1016666666666668,6081.1238468088195,3426.7046269205725,196.51443313601123,272.46493598839527,2045,9976.8078428538
59432040226947.02,1926703677.724357,30564.884819688727,0.5196550829261516,46.902299292610586,4.763474868329076,74.64005213464203,7441391200938.667,6897059321173.333,1.0719999999999998,1.1016666666666668,6385.180039149261,3639.845654715032,200.07134437577304,280.4754051064541,2046,10505.572443346518
63687374307196.44,1950787473.6959112,31973.926009876377,0.507443188477387,47.465126884121915,4.422886415243547,80.6933603627615,7441391200938.667,6897059321173.333,1.0719999999999998,1.1016666666666668,6704.439041106724,3866.244054438307,203.69263570897454,288.7213820165839,2047,11063.097113270589
68247390307591.71,1975172317.11711,33447.92399893168,0.4955182735481684,48.034708406731376,4.106650036553633,87.23759188818146,7441391200938.667,6897059321173.333,1.0719999999999998,1.1016666666666668,7039.660993162061,4106.72443462437,207.37947241530696,297.2097906478715,2048,11650.974690849609
73133903453615.28,1999861971.0810738,34989.87329528243,0.4838735941197865,48.61112490761215,3.8130245589400484,94.31256059031297,7441391200938.667,6897059321173.333,1.0719999999999998,1.1016666666666668,7391.644042820164,4362.162694458006,211.13304086602403,305.9477584929189,2049,12270.887536637112
78370290940894.14,2024860245.719587,36602.90645419495,0.4725025646579715,49.1944584065035,3.540393302975835,101.96130925418734,7441391200938.667,6897059321173.333,1.0719999999999998,1.1016666666666668,7761.226244961173,4633.489214053294,214.95454890569906,314.94262259261075,2050,12924.612630512776
