GDP,Population,Primary_energy,Energy_intensity,Urban_population_pct,Trade_share_GDP,GDP_growth_annual,GDP_lag1,GDP_lag2,Energy_intensity_lag1,Energy_intensity_lag2,CO2_coal,CO2_oil,CO2_gas,CO2_cement,Year,CO2_total
209788262626.0992,5514858.422733334,326.66434080000005,1.5587684,85.4029125,72.99679804145718,3.907812205397055,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,16.1627762,22.060723399999997,3.4780876000000003,0.639032,2018,42.3406192
210858182765.49234,5535263.398897448,323.29969808976006,1.53523099716,85.53101686875,71.785051193969,7.731997229598614,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,15.28675372996,21.908504408539997,3.1121927844800004,0.6760958560000001,2019,40.98354677898
211933559497.59637,5555743.873473369,319.96971119943555,1.512049009102884,85.65931339405313,70.59341934414911,15.298529718483818,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,14.458211677796166,21.75733572812107,2.7847901035527043,0.7153094156480001,2020,39.71564692511794
213014420651.03415,5576300.125805221,316.67402317408136,1.4892170690654305,85.78780236414421,69.42156858303623,30.269670900992086,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,13.674576604859613,21.607210111597034,2.49183018465896,0.7567973617555841,2021,38.53041426287119
214100794196.35443,5596932.4362707,313.4122807353883,1.4667298913225424,85.91648406769043,68.26917054455784,59.89157084470295,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,12.933414552876222,21.458120361827014,2.2296896492328373,0.800691608737408,2022,37.421916172673484
215192708246.75586,5617641.086284902,310.18413424381384,1.444582269963572,86.04535879379198,67.13590231351819,118.50146207332926,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,12.232423484110331,21.310059331330407,1.995126298133543,0.8471317220441776,2023,36.38474083561845
216290191058.81433,5638426.358304156,306.98923766110255,1.422769077687122,86.17442683198267,66.0214463351138,234.4669928582893,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,11.56942613127155,21.163019921944226,1.7852390115698942,0.89626536192274,2024,35.4139504267084
217393271033.2143,5659288.535829881,303.8272485131932,1.4012852646140466,86.30368847223065,64.9254903259509,463.91639206941124,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,10.942363234956632,21.01699508448281,1.5974318675527415,0.9482487529142589,2025,34.50503893990645
218501976715.4837,5680227.903412452,300.6978278535073,1.3801258571183745,86.433144004939,63.84772718654012,917.9049733485372,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,10.349287147621983,20.87197781839988,1.4293820350861932,1.0032471805832859,2026,33.65389418169134
219616336796.7327,5701244.746655079,297.6006402266162,1.359285956675887,86.5627937209464,62.78785491524356,1816.1667802674158,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,9.78835578422087,20.72796117145292,1.2790110449951257,1.0614355170571166,2027,32.85676351772604
