GDP,Population,Primary_energy,Energy_intensity,Urban_population_pct,Trade_share_GDP,GDP_growth_annual,GDP_lag1,GDP_lag2,Energy_intensity_lag1,Energy_intensity_lag2,CO2_coal,CO2_oil,CO2_gas,CO2_cement,Year,CO2_total
26352684746046.094,1536005078.9889848,26357.82813306375,1.6362877135836116,79.32588391701628,17.428258464666456,6.83340160557481,18316961076565.332,17110212280320.0,1.9183333333333332,2.0253333333333328,5290.558817370201,1267.6638864182848,360.787492312274,714.0544868734554,2032,7633.064682974215
26879738440967.016,1545221109.4629188,25830.671570402475,1.613966894825388,81.11864889354085,16.542902934661402,6.83340160557481,18316961076565.332,17110212280320.0,1.9183333333333332,2.0253333333333328,5184.747641022796,1248.6489281220106,326.60009887753137,709.2784410892364,2033,7469.275109111574
27417333209786.355,1554492436.1196964,25314.058138994427,1.5919505573303931,82.95193035853487,15.702523465580605,6.83340160557481,18316961076565.332,17110212280320.0,1.9183333333333332,2.0253333333333328,5081.0526882023405,1229.9191942001805,295.6522242586191,704.5343405049317,2034,7311.158447166072
27965679873982.082,1563819390.7364147,24807.77697621454,1.570234547629139,84.82664398463776,14.90483527352911,6.83340160557481,18316961076565.332,17110212280320.0,1.9183333333333332,2.0253333333333328,4979.431634438293,1211.4704062871779,267.6368990991823,699.8219714509405,2035,7158.360911275594
28524993471461.723,1573202307.0808332,24311.62143669025,1.5488147689101686,86.74372613869056,14.147669641633833,6.83340160557481,18316961076565.332,17110212280320.0,1.9183333333333332,2.0253333333333328,4879.8430017495275,1193.2983501928702,242.27624175344818,695.1411216868182,2036,7010.558715382664
29095493340890.957,1582641520.9233181,23825.389007956444,1.5276871802471759,88.70413434942496,13.428968023838834,6.83340160557481,18316961076565.332,17110212280320.0,1.9183333333333332,2.0253333333333328,4782.246141714537,1175.398874939977,219.3187020016352,690.4915803917181,2037,6867.455299047867
29677403207708.777,1592137370.0488582,23348.881227797316,1.5068477958366686,90.70884778572196,12.746776448227822,6.83340160557481,18316961076565.332,17110212280320.0,1.9183333333333332,2.0253333333333328,4686.601218880246,1157.7678918158774,198.53656594455353,685.8731381548962,2038,6728.7788147955725
30270951271862.953,1601690194.2691512,22881.903603241368,1.486292684246032,92.75886774567927,12.099240204657848,6.83340160557481,18316961076565.332,17110212280320.0,1.9183333333333332,2.0253333333333328,4592.869194502641,1140.4013734386392,179.72369732865815,681.285586966279,2039,6594.279852236217
30876370297300.21,1611300335.434766,22424.26553117654,1.4660179676718468,94.85521815673161,11.48459880226123,6.83340160557481,18316961076565.332,17110212280320.0,1.9183333333333332,2.0253333333333328,4501.011810612588,1123.2953528370597,162.6934928979476,676.7287202070955,2040,6463.729376554691
31493897703246.215,1620968137.4473746,21975.78022055301,1.4460198212083273,96.99894608707373,10.90118118310636,6.83340160557481,18316961076565.332,17110212280320.0,1.9183333333333332,2.0253333333333328,4410.9915744003365,1106.4459225445037,147.27703149201702,672.2023326405711,2041,6336.916861077429
32123775657311.14,1630693946.2720587,21536.26461614195,1.4262944721257373,99.19112226864159,10.347401179004557,6.83340160557481,18316961076565.332,17110212280320.0,1.9183333333333332,2.0253333333333328,4322.7717429123295,1089.849233706336,133.32139853132506,667.7062204026836,2042,6213.648595552674
32766251170457.363,1640478109.949691,21105.53932381911,1.4068381991586496,101.4328416319129,9.821753199111125,6.83340160557481,18316961076565.332,17110212280320.0,1.9183333333333332,2.0253333333333328,4236.316308054083,1073.501495200741,120.68816927038522,663.240180992982,2043,6093.746153518192
33421576193866.51,1650320978.6093893,20683.428537342726,1.3876473318039146,103.72522385279412,9.322808136596281,6.83340160557481,18316961076565.332,17110212280320.0,1.9183333333333332,2.0253333333333328,4151.589981893001,1057.3989727727298,109.25203577439841,658.8040132654658,2044,5977.045003705595
34090007717743.844,1660222904.4810457,20269.759966595873,1.3687182496282053,106.06941391186726,8.84920948325719,6.83340160557481,18316961076565.332,17110212280320.0,1.9183333333333332,2.0253333333333328,4068.558182255141,1041.5379881811389,98.89956400042368,654.3975174195252,2045,5863.393251856229
34771807872098.723,1670184241.907932,19864.364767263956,1.3500473815850083,108.46658266627546,8.399669641507726,6.83340160557481,18316961076565.332,17110212280320.0,1.9183333333333332,2.0253333333333328,3987.187018610038,1025.9149183584218,89.52806865468004,650.0204949909429,2046,5752.650500614083
35467244029540.695,1680205347.3593795,19467.077471918677,1.3316312053409314,110.91792743453328,7.972966423719134,6.83340160557481,18316961076565.332,17110212280320.0,1.9183333333333332,2.0253333333333328,3907.443278237837,1010.5261945830455,81.04459466578403,645.6727488429551,2047,5644.686816329621
36176588910131.51,1690286579.4435358,19077.735922480304,1.313466246611202,113.42467259455373,7.567939729394202,6.83340160557481,18316961076565.332,17110212280320.0,1.9183333333333332,2.0253333333333328,3829.2944126730804,995.3683016642998,73.36499517124206,641.3540831573728,2048,5539.381792665995
36900120688334.14,1700428298.920197,18696.181204030698,1.2955490785042285,115.98807019519063,7.183488391140977,6.83340160557481,18316961076565.332,17110212280320.0,1.9183333333333332,2.0253333333333328,3752.7085244196187,980.4377771393353,66.41309687182333,637.0643034257621,2049,5436.62370185654
37638123102100.82,1710630868.7137182,18322.257579950085,1.2778763208751047,118.60940058160193,6.818567180871016,6.83340160557481,18316961076565.332,17110212280320.0,1.9183333333333332,2.0253333333333328,3677.654353931226,965.7312104822452,60.11994447503372,632.8032164406841,2050,5336.308725329189
